status,design,architecture,sample_width,weight_width,acc_width,kernel_taps,dilation,latency_cycles,steady_cycles_per_sample,finite_cycles_per_sample,steady_samples_per_sec_at_target_clock,finite_samples_per_sec_at_target_clock,max_clock_mhz,max_theoretical_samples_per_sec,total_cells,icestorm_lc,sb_lut4,sb_carry,sb_dff,sb_dffe,sb_dffsr,sb_dffesr,sb_dffess,sb_mac16,error
ok,conv1d_large_serial,large,4,4,24,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,72.74,8082222.222222,279,227,113,39,0,0,2,124,0,0,
ok,conv1d_large_serial,large,4,4,24,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,64.64,3802352.941176,374,322,144,39,0,0,2,188,0,0,
ok,conv1d_large_serial,large,4,4,24,32,2,33,33.000000,33.005000,757575.757576,757460.990759,59.11,1791212.121212,581,529,223,39,0,0,2,316,0,0,
ok,conv1d_large_serial,large,4,4,24,48,2,49,49.000000,49.005000,510204.081633,510152.025304,55.56,1133877.551020,827,775,341,39,0,0,2,444,0,0,
ok,conv1d_large_serial,large,4,4,24,64,2,65,65.000000,65.005000,384615.384615,384585.801092,51.24,788307.692308,1007,955,393,39,0,0,2,572,0,0,
ok,conv1d_large_serial,large,4,4,32,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,65.92,7324444.444444,290,229,128,47,0,0,2,112,0,0,
ok,conv1d_large_serial,large,4,4,32,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,60.66,3568235.294118,344,284,151,46,0,0,2,144,0,0,
ok,conv1d_large_serial,large,4,4,32,32,1,33,33.000000,33.005000,757575.757576,757460.990759,54.38,1647878.787879,518,457,260,47,0,0,2,208,0,0,
ok,conv1d_large_serial,large,4,4,32,48,1,49,49.000000,49.005000,510204.081633,510152.025304,49.95,1019387.755102,682,622,360,47,0,0,2,272,0,0,
ok,conv1d_large_serial,large,4,4,32,64,1,65,65.000000,65.005000,384615.384615,384585.801092,48.10,740000.000000,869,810,484,46,0,0,2,336,0,0,
ok,conv1d_large_serial,large,4,4,32,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,66.97,7441111.111111,316,256,126,47,0,0,2,140,0,0,
ok,conv1d_large_serial,large,4,4,32,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,63.18,3716470.588235,407,347,153,47,0,0,2,204,0,0,
ok,conv1d_large_serial,large,4,4,32,32,2,33,33.000000,33.005000,757575.757576,757460.990759,53.13,1610000.000000,643,583,261,47,0,0,2,332,0,0,
ok,conv1d_large_serial,large,4,4,32,48,2,49,49.000000,49.005000,510204.081633,510152.025304,57.12,1165714.285714,864,804,354,47,0,0,2,460,0,0,
ok,conv1d_large_serial,large,4,4,32,64,2,65,65.000000,65.005000,384615.384615,384585.801092,52.68,810461.538462,1086,1026,448,47,0,0,2,588,0,0,
ok,conv1d_large_serial,large,4,6,16,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,76.31,8478888.888889,225,180,111,31,0,0,2,80,0,0,
ok,conv1d_large_serial,large,4,6,16,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,70.86,4168235.294118,290,247,145,30,0,0,2,112,0,0,
ok,conv1d_large_serial,large,4,6,16,32,1,33,33.000000,33.005000,757575.757576,757460.990759,62.44,1892121.212121,442,398,232,31,0,0,2,176,0,0,
ok,conv1d_large_serial,large,4,6,16,48,1,49,49.000000,49.005000,510204.081633,510152.025304,60.61,1236938.775510,623,579,349,31,0,0,2,240,0,0,
ok,conv1d_large_serial,large,4,6,16,64,1,65,65.000000,65.005000,384615.384615,384585.801092,54.59,839846.153846,782,739,445,30,0,0,2,304,0,0,
ok,conv1d_large_serial,large,4,6,16,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,74.68,8297777.777778,258,214,116,31,0,0,2,108,0,0,
ok,conv1d_large_serial,large,4,6,16,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,67.51,3971176.470588,341,297,135,31,0,0,2,172,0,0,
ok,conv1d_large_serial,large,4,6,16,32,2,33,33.000000,33.005000,757575.757576,757460.990759,61.00,1848484.848485,579,535,245,31,0,0,2,300,0,0,
ok,conv1d_large_serial,large,4,6,16,48,2,49,49.000000,49.005000,510204.081633,510152.025304,60.71,1238979.591837,781,737,319,31,0,0,2,428,0,0,
ok,conv1d_large_serial,large,4,6,16,64,2,65,65.000000,65.005000,384615.384615,384585.801092,57.17,879538.461538,974,930,384,31,0,0,2,556,0,0,
ok,conv1d_large_serial,large,4,6,24,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,72.00,8000000.000000,257,205,119,39,0,0,2,96,0,0,
ok,conv1d_large_serial,large,4,6,24,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,61.26,3603529.411765,317,265,148,38,0,0,2,128,0,0,
ok,conv1d_large_serial,large,4,6,24,32,1,33,33.000000,33.005000,757575.757576,757460.990759,59.23,1794848.484848,454,402,220,39,0,0,2,192,0,0,
ok,conv1d_large_serial,large,4,6,24,48,1,49,49.000000,49.005000,510204.081633,510152.025304,57.79,1179387.755102,657,605,359,39,0,0,2,256,0,0,
ok,conv1d_large_serial,large,4,6,24,64,1,65,65.000000,65.005000,384615.384615,384585.801092,53.79,827538.461538,755,704,394,38,0,0,2,320,0,0,
ok,conv1d_large_serial,large,4,6,24,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,73.37,8152222.222222,287,234,121,39,0,0,2,124,0,0,
ok,conv1d_large_serial,large,4,6,24,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,66.82,3930588.235294,375,323,145,39,0,0,2,188,0,0,
ok,conv1d_large_serial,large,4,6,24,32,2,33,33.000000,33.005000,757575.757576,757460.990759,60.79,1842121.212121,613,561,255,39,0,0,2,316,0,0,
ok,conv1d_large_serial,large,4,6,24,48,2,49,49.000000,49.005000,510204.081633,510152.025304,54.19,1105918.367347,809,757,323,39,0,0,2,444,0,0,
ok,conv1d_large_serial,large,4,6,24,64,2,65,65.000000,65.005000,384615.384615,384585.801092,55.01,846307.692308,1014,962,400,39,0,0,2,572,0,0,
ok,conv1d_large_serial,large,4,6,32,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,62.96,6995555.555556,291,231,129,47,0,0,2,112,0,0,
ok,conv1d_large_serial,large,4,6,32,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,60.46,3556470.588235,353,294,160,46,0,0,2,144,0,0,
ok,conv1d_large_serial,large,4,6,32,32,1,33,33.000000,33.005000,757575.757576,757460.990759,52.27,1583939.393939,477,417,219,47,0,0,2,208,0,0,
ok,conv1d_large_serial,large,4,6,32,48,1,49,49.000000,49.005000,510204.081633,510152.025304,50.53,1031224.489796,693,633,371,47,0,0,2,272,0,0,
ok,conv1d_large_serial,large,4,6,32,64,1,65,65.000000,65.005000,384615.384615,384585.801092,50.23,772769.230769,794,735,409,46,0,0,2,336,0,0,
ok,conv1d_large_serial,large,4,6,32,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,64.96,7217777.777778,316,256,126,47,0,0,2,140,0,0,
ok,conv1d_large_serial,large,4,6,32,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,63.30,3723529.411765,405,345,151,47,0,0,2,204,0,0,
ok,conv1d_large_serial,large,4,6,32,32,2,33,33.000000,33.005000,757575.757576,757460.990759,56.29,1705757.575758,620,559,238,47,0,0,2,332,0,0,
ok,conv1d_large_serial,large,4,6,32,48,2,49,49.000000,49.005000,510204.081633,510152.025304,52.17,1064693.877551,841,781,331,47,0,0,2,460,0,0,
ok,conv1d_large_serial,large,4,6,32,64,2,65,65.000000,65.005000,384615.384615,384585.801092,48.16,740923.076923,1041,981,403,47,0,0,2,588,0,0,
ok,conv1d_large_serial,large,4,8,16,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,79.40,8822222.222222,221,176,107,31,0,0,2,80,0,0,
ok,conv1d_large_serial,large,4,8,16,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,70.23,4131176.470588,286,243,141,30,0,0,2,112,0,0,
ok,conv1d_large_serial,large,4,8,16,32,1,33,33.000000,33.005000,757575.757576,757460.990759,63.63,1928181.818182,443,399,233,31,0,0,2,176,0,0,
ok,conv1d_large_serial,large,4,8,16,48,1,49,49.000000,49.005000,510204.081633,510152.025304,57.95,1182653.061224,632,587,358,31,0,0,2,240,0,0,
ok,conv1d_large_serial,large,4,8,16,64,1,65,65.000000,65.005000,384615.384615,384585.801092,57.91,890923.076923,723,680,386,30,0,0,2,304,0,0,
ok,conv1d_large_serial,large,4,8,16,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,72.18,8020000.000000,250,206,108,31,0,0,2,108,0,0,
ok,conv1d_large_serial,large,4,8,16,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,72.70,4276470.588235,340,296,134,31,0,0,2,172,0,0,
ok,conv1d_large_serial,large,4,8,16,32,2,33,33.000000,33.005000,757575.757576,757460.990759,64.55,1956060.606061,561,517,227,31,0,0,2,300,0,0,
ok,conv1d_large_serial,large,4,8,16,48,2,49,49.000000,49.005000,510204.081633,510152.025304,57.46,1172653.061224,781,737,319,31,0,0,2,428,0,0,
ok,conv1d_large_serial,large,4,8,16,64,2,65,65.000000,65.005000,384615.384615,384585.801092,55.39,852153.846154,973,928,383,31,0,0,2,556,0,0,
ok,conv1d_large_serial,large,4,8,24,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,71.07,7896666.666667,257,204,119,39,0,0,2,96,0,0,
ok,conv1d_large_serial,large,4,8,24,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,65.20,3835294.117647,317,266,148,38,0,0,2,128,0,0,
ok,conv1d_large_serial,large,4,8,24,32,1,33,33.000000,33.005000,757575.757576,757460.990759,60.02,1818787.878788,442,390,208,39,0,0,2,192,0,0,
ok,conv1d_large_serial,large,4,8,24,48,1,49,49.000000,49.005000,510204.081633,510152.025304,56.44,1151836.734694,654,602,356,39,0,0,2,256,0,0,
ok,conv1d_large_serial,large,4,8,24,64,1,65,65.000000,65.005000,384615.384615,384585.801092,51.89,798307.692308,757,705,396,38,0,0,2,320,0,0,
ok,conv1d_large_serial,large,4,8,24,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,72.70,8077777.777778,282,229,116,39,0,0,2,124,0,0,
ok,conv1d_large_serial,large,4,8,24,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,63.07,3710000.000000,373,321,143,39,0,0,2,188,0,0,
ok,conv1d_large_serial,large,4,8,24,32,2,33,33.000000,33.005000,757575.757576,757460.990759,54.50,1651515.151515,587,535,229,39,0,0,2,316,0,0,
ok,conv1d_large_serial,large,4,8,24,48,2,49,49.000000,49.005000,510204.081633,510152.025304,53.69,1095714.285714,802,750,316,39,0,0,2,444,0,0,
ok,conv1d_large_serial,large,4,8,24,64,2,65,65.000000,65.005000,384615.384615,384585.801092,54.03,831230.769231,1019,967,405,39,0,0,2,572,0,0,
ok,conv1d_large_serial,large,4,8,32,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,69.15,7683333.333333,294,234,132,47,0,0,2,112,0,0,
ok,conv1d_large_serial,large,4,8,32,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,61.50,3617647.058824,354,294,161,46,0,0,2,144,0,0,
ok,conv1d_large_serial,large,4,8,32,32,1,33,33.000000,33.005000,757575.757576,757460.990759,51.97,1574848.484848,477,417,219,47,0,0,2,208,0,0,
ok,conv1d_large_serial,large,4,8,32,48,1,49,49.000000,49.005000,510204.081633,510152.025304,49.98,1020000.000000,692,631,370,47,0,0,2,272,0,0,
ok,conv1d_large_serial,large,4,8,32,64,1,65,65.000000,65.005000,384615.384615,384585.801092,48.39,744461.538462,789,730,404,46,0,0,2,336,0,0,
ok,conv1d_large_serial,large,4,8,32,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,66.88,7431111.111111,318,258,128,47,0,0,2,140,0,0,
ok,conv1d_large_serial,large,4,8,32,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,60.02,3530588.235294,405,344,151,47,0,0,2,204,0,0,
ok,conv1d_large_serial,large,4,8,32,32,2,33,33.000000,33.005000,757575.757576,757460.990759,54.78,1660000.000000,633,572,251,47,0,0,2,332,0,0,
ok,conv1d_large_serial,large,4,8,32,48,2,49,49.000000,49.005000,510204.081633,510152.025304,53.03,1082244.897959,842,782,332,47,0,0,2,460,0,0,
ok,conv1d_large_serial,large,4,8,32,64,2,65,65.000000,65.005000,384615.384615,384585.801092,49.26,757846.153846,1041,981,403,47,0,0,2,588,0,0,
ok,conv1d_large_serial,large,6,4,16,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,73.11,8123333.333333,275,228,143,33,0,0,2,96,0,0,
ok,conv1d_large_serial,large,6,4,16,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,67.83,3990000.000000,362,317,183,32,0,0,2,144,0,0,
ok,conv1d_large_serial,large,6,4,16,32,1,33,33.000000,33.005000,757575.757576,757460.990759,59.13,1791818.181818,576,530,300,33,0,0,2,240,0,0,
ok,conv1d_large_serial,large,6,4,16,48,1,49,49.000000,49.005000,510204.081633,510152.025304,54.48,1111836.734694,830,783,458,33,0,0,2,336,0,0,
ok,conv1d_large_serial,large,6,4,16,64,1,65,65.000000,65.005000,384615.384615,384585.801092,54.63,840461.538462,999,953,532,32,0,0,2,432,0,0,
ok,conv1d_large_serial,large,6,4,16,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,65.86,7317777.777778,317,271,143,33,0,0,2,138,0,0,
ok,conv1d_large_serial,large,6,4,16,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,64.82,3812941.176471,443,397,173,33,0,0,2,234,0,0,
ok,conv1d_large_serial,large,6,4,16,32,2,33,33.000000,33.005000,757575.757576,757460.990759,55.83,1691818.181818,758,712,296,33,0,0,2,426,0,0,
ok,conv1d_large_serial,large,6,4,16,48,2,49,49.000000,49.005000,510204.081633,510152.025304,55.98,1142448.979592,1142,1095,488,33,0,0,2,618,0,0,
failed,conv1d_large_serial,large,6,4,16,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_sgd1_be5/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_sgd1_be5/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_sgd1_be5/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_sgd1_be5/design.sdf
ok,conv1d_large_serial,large,6,4,24,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,67.39,7487777.777778,310,256,154,41,0,0,2,112,0,0,
ok,conv1d_large_serial,large,6,4,24,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,61.55,3620588.235294,390,337,187,40,0,0,2,160,0,0,
ok,conv1d_large_serial,large,6,4,24,32,1,33,33.000000,33.005000,757575.757576,757460.990759,55.56,1683636.363636,592,538,292,41,0,0,2,256,0,0,
ok,conv1d_large_serial,large,6,4,24,48,1,49,49.000000,49.005000,510204.081633,510152.025304,51.20,1044897.959184,854,799,458,41,0,0,2,352,0,0,
ok,conv1d_large_serial,large,6,4,24,64,1,65,65.000000,65.005000,384615.384615,384585.801092,50.68,779692.307692,1009,956,518,40,0,0,2,448,0,0,
ok,conv1d_large_serial,large,6,4,24,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,64.18,7131111.111111,347,293,149,41,0,0,2,154,0,0,
ok,conv1d_large_serial,large,6,4,24,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,66.60,3917647.058824,477,423,183,41,0,0,2,250,0,0,
ok,conv1d_large_serial,large,6,4,24,32,2,33,33.000000,33.005000,757575.757576,757460.990759,56.11,1700303.030303,777,723,291,41,0,0,2,442,0,0,
ok,conv1d_large_serial,large,6,4,24,48,2,49,49.000000,49.005000,510204.081633,510152.025304,54.22,1106530.612245,1173,1119,495,41,0,0,2,634,0,0,
failed,conv1d_large_serial,large,6,4,24,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_yfgdqdjn/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_yfgdqdjn/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_yfgdqdjn/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_yfgdqdjn/design.sdf
ok,conv1d_large_serial,large,6,4,32,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,58.45,6494444.444444,336,273,156,49,0,0,2,128,0,0,
ok,conv1d_large_serial,large,6,4,32,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,56.07,3298235.294118,423,361,196,48,0,0,2,176,0,0,
ok,conv1d_large_serial,large,6,4,32,32,1,33,33.000000,33.005000,757575.757576,757460.990759,52.00,1575757.575758,670,608,346,49,0,0,2,272,0,0,
ok,conv1d_large_serial,large,6,4,32,48,1,49,49.000000,49.005000,510204.081633,510152.025304,48.84,996734.693878,886,823,466,49,0,0,2,368,0,0,
ok,conv1d_large_serial,large,6,4,32,64,1,65,65.000000,65.005000,384615.384615,384585.801092,48.00,738461.538462,1145,1083,630,48,0,0,2,464,0,0,
ok,conv1d_large_serial,large,6,4,32,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,58.05,6450000.000000,381,319,159,49,0,0,2,170,0,0,
ok,conv1d_large_serial,large,6,4,32,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,60.20,3541176.470588,508,446,190,49,0,0,2,266,0,0,
ok,conv1d_large_serial,large,6,4,32,32,2,33,33.000000,33.005000,757575.757576,757460.990759,49.50,1500000.000000,810,748,300,49,0,0,2,458,0,0,
ok,conv1d_large_serial,large,6,4,32,48,2,49,49.000000,49.005000,510204.081633,510152.025304,50.64,1033469.387755,1181,1119,479,49,0,0,2,650,0,0,
failed,conv1d_large_serial,large,6,4,32,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_72_da0oj/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_72_da0oj/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_72_da0oj/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_72_da0oj/design.sdf
ok,conv1d_large_serial,large,6,6,16,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,70.65,7850000.000000,283,238,152,32,0,0,2,96,0,0,
ok,conv1d_large_serial,large,6,6,16,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,63.72,3748235.294118,367,323,189,31,0,0,2,144,0,0,
ok,conv1d_large_serial,large,6,6,16,32,1,33,33.000000,33.005000,757575.757576,757460.990759,60.43,1831212.121212,592,546,317,32,0,0,2,240,0,0,
ok,conv1d_large_serial,large,6,6,16,48,1,49,49.000000,49.005000,510204.081633,510152.025304,52.85,1078571.428571,847,801,476,32,0,0,2,336,0,0,
ok,conv1d_large_serial,large,6,6,16,64,1,65,65.000000,65.005000,384615.384615,384585.801092,52.04,800615.384615,1103,1058,636,32,0,0,2,432,0,0,
ok,conv1d_large_serial,large,6,6,16,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,71.43,7936666.666667,327,281,154,32,0,0,2,138,0,0,
ok,conv1d_large_serial,large,6,6,16,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,66.14,3890588.235294,459,414,190,32,0,0,2,234,0,0,
ok,conv1d_large_serial,large,6,6,16,32,2,33,33.000000,33.005000,757575.757576,757460.990759,57.60,1745454.545455,767,721,306,32,0,0,2,426,0,0,
ok,conv1d_large_serial,large,6,6,16,48,2,49,49.000000,49.005000,510204.081633,510152.025304,55.28,1128163.265306,1142,1097,489,32,0,0,2,618,0,0,
failed,conv1d_large_serial,large,6,6,16,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_f515e6a9/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_f515e6a9/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_f515e6a9/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_f515e6a9/design.sdf
ok,conv1d_large_serial,large,6,6,24,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,62.33,6925555.555556,318,265,163,40,0,0,2,112,0,0,
ok,conv1d_large_serial,large,6,6,24,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,57.77,3398235.294118,401,349,199,39,0,0,2,160,0,0,
ok,conv1d_large_serial,large,6,6,24,32,1,33,33.000000,33.005000,757575.757576,757460.990759,49.83,1510000.000000,632,579,333,40,0,0,2,256,0,0,
ok,conv1d_large_serial,large,6,6,24,48,1,49,49.000000,49.005000,510204.081633,510152.025304,50.50,1030612.244898,844,790,449,40,0,0,2,352,0,0,
ok,conv1d_large_serial,large,6,6,24,64,1,65,65.000000,65.005000,384615.384615,384585.801092,45.05,693076.923077,1089,1035,598,40,0,0,2,448,0,0,
ok,conv1d_large_serial,large,6,6,24,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,60.10,6677777.777778,364,311,167,40,0,0,2,154,0,0,
ok,conv1d_large_serial,large,6,6,24,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,56.98,3351764.705882,495,442,202,40,0,0,2,250,0,0,
ok,conv1d_large_serial,large,6,6,24,32,2,33,33.000000,33.005000,757575.757576,757460.990759,51.55,1562121.212121,800,746,315,40,0,0,2,442,0,0,
ok,conv1d_large_serial,large,6,6,24,48,2,49,49.000000,49.005000,510204.081633,510152.025304,51.48,1050612.244898,1138,1085,461,40,0,0,2,634,0,0,
failed,conv1d_large_serial,large,6,6,24,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_dgimuf0y/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_dgimuf0y/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_dgimuf0y/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_dgimuf0y/design.sdf
ok,conv1d_large_serial,large,6,6,32,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,56.44,6271111.111111,355,294,176,48,0,0,2,128,0,0,
ok,conv1d_large_serial,large,6,6,32,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,52.93,3113529.411765,430,370,204,47,0,0,2,176,0,0,
ok,conv1d_large_serial,large,6,6,32,32,1,33,33.000000,33.005000,757575.757576,757460.990759,46.88,1420606.060606,641,580,318,48,0,0,2,272,0,0,
ok,conv1d_large_serial,large,6,6,32,48,1,49,49.000000,49.005000,510204.081633,510152.025304,44.99,918163.265306,927,866,508,48,0,0,2,368,0,0,
ok,conv1d_large_serial,large,6,6,32,64,1,65,65.000000,65.005000,384615.384615,384585.801092,42.85,659230.769231,1105,1043,590,48,0,0,2,464,0,0,
ok,conv1d_large_serial,large,6,6,32,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,54.97,6107777.777778,391,329,170,48,0,0,2,170,0,0,
ok,conv1d_large_serial,large,6,6,32,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,52.27,3074705.882353,521,460,204,48,0,0,2,266,0,0,
ok,conv1d_large_serial,large,6,6,32,32,2,33,33.000000,33.005000,757575.757576,757460.990759,48.08,1456969.696970,888,827,379,48,0,0,2,458,0,0,
ok,conv1d_large_serial,large,6,6,32,48,2,49,49.000000,49.005000,510204.081633,510152.025304,48.75,994897.959184,1201,1140,500,48,0,0,2,650,0,0,
failed,conv1d_large_serial,large,6,6,32,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_ysijr5u9/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_ysijr5u9/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_ysijr5u9/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_ysijr5u9/design.sdf
ok,conv1d_large_serial,large,6,8,16,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,66.91,7434444.444444,280,235,149,32,0,0,2,96,0,0,
ok,conv1d_large_serial,large,6,8,16,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,69.05,4061764.705882,365,321,187,31,0,0,2,144,0,0,
ok,conv1d_large_serial,large,6,8,16,32,1,33,33.000000,33.005000,757575.757576,757460.990759,55.65,1686363.636364,611,565,336,32,0,0,2,240,0,0,
ok,conv1d_large_serial,large,6,8,16,48,1,49,49.000000,49.005000,510204.081633,510152.025304,57.33,1170000.000000,849,804,478,32,0,0,2,336,0,0,
ok,conv1d_large_serial,large,6,8,16,64,1,65,65.000000,65.005000,384615.384615,384585.801092,49.19,756769.230769,997,951,530,32,0,0,2,432,0,0,
ok,conv1d_large_serial,large,6,8,16,8,2,9,9.000000,9.005000,2777777.777778,2776235.424764,72.89,8098888.888889,323,278,150,32,0,0,2,138,0,0,
ok,conv1d_large_serial,large,6,8,16,16,2,17,17.000000,17.005000,1470588.235294,1470155.836519,64.88,3816470.588235,461,416,192,32,0,0,2,234,0,0,
ok,conv1d_large_serial,large,6,8,16,32,2,33,33.000000,33.005000,757575.757576,757460.990759,58.38,1769090.909091,768,723,307,32,0,0,2,426,0,0,
ok,conv1d_large_serial,large,6,8,16,48,2,49,49.000000,49.005000,510204.081633,510152.025304,53.46,1091020.408163,1132,1087,479,32,0,0,2,618,0,0,
failed,conv1d_large_serial,large,6,8,16,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_b_h37ntp/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_b_h37ntp/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_b_h37ntp/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_b_h37ntp/design.sdf
ok,conv1d_large_serial,large,6,8,24,8,1,9,9.000000,9.005000,2777777.777778,2776235.424764,67.90,7544444.444444,305,252,150,40,0,0,2,112,0,0,
ok,conv1d_large_serial,large,6,8,24,16,1,17,17.000000,17.005000,1470588.235294,1470155.836519,60.35,3550000.000000,393,341,191,39,0,0,2,160,0,0,
ok,conv1d_large_serial,large,6,8,24,32,1,33,33.000000,33.005000,757575.757576,757460.990759,53.60,1624242.424242,616,563,317,40,0,0,2,256,0,0,
